"subject" "activity" "tbodyacc-mean-x" "tbodyacc-mean-y" "tbodyacc-mean-z" "tbodyacc-std-x" "tbodyacc-std-y" "tbodyacc-std-z" "tgravityacc-mean-x" "tgravityacc-mean-y" "tgravityacc-mean-z" "tgravityacc-std-x" "tgravityacc-std-y" "tgravityacc-std-z" "tbodyaccjerk-mean-x" "tbodyaccjerk-mean-y" "tbodyaccjerk-mean-z" "tbodyaccjerk-std-x" "tbodyaccjerk-std-y" "tbodyaccjerk-std-z" "tbodygyro-mean-x" "tbodygyro-mean-y" "tbodygyro-mean-z" "tbodygyro-std-x" "tbodygyro-std-y" "tbodygyro-std-z" "tbodygyrojerk-mean-x" "tbodygyrojerk-mean-y" "tbodygyrojerk-mean-z" "tbodygyrojerk-std-x" "tbodygyrojerk-std-y" "tbodygyrojerk-std-z" "tbodyaccmag-mean" "tbodyaccmag-std" "tgravityaccmag-mean" "tgravityaccmag-std" "tbodyaccjerkmag-mean" "tbodyaccjerkmag-std" "tbodygyromag-mean" "tbodygyromag-std" "tbodygyrojerkmag-mean" "tbodygyrojerkmag-std" "fbodyacc-mean-x" "fbodyacc-mean-y" "fbodyacc-mean-z" "fbodyacc-std-x" "fbodyacc-std-y" "fbodyacc-std-z" "fbodyaccjerk-mean-x" "fbodyaccjerk-mean-y" "fbodyaccjerk-mean-z" "fbodyaccjerk-std-x" "fbodyaccjerk-std-y" "fbodyaccjerk-std-z" "fbodygyro-mean-x" "fbodygyro-mean-y" "fbodygyro-mean-z" "fbodygyro-std-x" "fbodygyro-std-y" "fbodygyro-std-z" "fbodyaccmag-mean" "fbodyaccmag-std" "fbodybodyaccjerkmag-mean" "fbodybodyaccjerkmag-std" "fbodybodygyromag-mean" "fbodybodygyromag-std" "fbodybodygyrojerkmag-mean" "fbodybodygyrojerkmag-std"
16 "laying" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
17 "walking" 0.277093326034483 -0.0159674436574138 -0.109081126017241 -0.699455581034483 -0.609178369845517 -0.708640771758621 0.630404256448276 -0.00944947037931034 0.0680446289051724 -0.97060805 -0.950738327758621 -0.938165494655172 0.0611259159017241 -0.00380319704655172 0.0129881299684483 -0.726619855856897 -0.696182234775862 -0.831837166724138 -0.0389574317086207 -0.0601068738913793 0.0774111648896552 -0.758161450827586 -0.759249815172414 -0.725517277758621 -0.106567833751724 -0.0395971578184483 -0.0606621728275862 -0.779183713224138 -0.84666984362069 -0.799448028293103 -0.646783039751724 -0.679877497396552 -0.646783039751724 -0.679877497396552 -0.736067372051724 -0.719302670586207 -0.677532594125862 -0.714108944482759 -0.820919293965517 -0.830029489310345 -0.714189316344828 -0.634222103275862 -0.754648018448276 -0.69540988887931 -0.622429096051724 -0.709214459741379 -0.735557422206897 -0.713106690193103 -0.819188122586207 -0.742713108722414 -0.698785047741379 -0.843223095172414 -0.717369263189655 -0.783097277241379 -0.720740340017241 -0.772564023396552 -0.750539555517241 -0.754384973103448 -0.682945025844828 -0.729841209443103 -0.713956099689655 -0.727618839189655 -0.755559596848276 -0.738452807482759 -0.834757548793103 -0.836689002413793
17 "walkingupstairs" 0.282126881551724 -0.0203130913635 -0.116236145551724 -0.710201169810345 -0.617785555172414 -0.713115126551724 0.627100217793103 -0.0103004260689655 0.0657071873034483 -0.97542651 -0.96291231137931 -0.944131758103448 0.0894706624482759 -0.02014345602 -0.00260865058586207 -0.741610305998276 -0.700697194948276 -0.832983757758621 -0.0390516039163793 -0.0544652651 0.0886554597936207 -0.770714933362069 -0.767020980517241 -0.728820996724138 -0.0958978649344828 -0.0343092015051724 -0.0684099574913793 -0.78581069037931 -0.856842790517241 -0.80429357745 -0.660704686191379 -0.691576974937931 -0.660704686191379 -0.691576974937931 -0.743696243103448 -0.729325764517241 -0.696919844756897 -0.737643659655172 -0.827581830517241 -0.843083010344828 -0.716064232396552 -0.643400901206897 -0.753877646155172 -0.708682761172414 -0.629947900327586 -0.715089171724138 -0.749718456312069 -0.716822867976897 -0.820430651724138 -0.756660720689655 -0.705033351462069 -0.844830257586207 -0.730803298517241 -0.796023286051724 -0.722232137672414 -0.785146638913793 -0.755032144310345 -0.75745036862069 -0.688117749344828 -0.742631060672414 -0.722635864768965 -0.739564656 -0.772540725948276 -0.761725289448276 -0.844139941551724 -0.853451010517241
17 "walkingdownstairs" 0.279389444310345 -0.0173544965862069 -0.107389316741379 -0.707396370482759 -0.618605557036207 -0.705138729844828 0.613611065517241 -0.00343880522413793 0.0718841035568965 -0.971904158448276 -0.959299758793103 -0.942088677241379 0.073965247262069 0.0335125112741379 -0.00954947066396552 -0.744511095137931 -0.705015966210345 -0.827186957758621 -0.0269621563741379 -0.0806728557772414 0.0813974831034483 -0.784725929034483 -0.773554390172414 -0.721628389595172 -0.119482281956897 -0.0398320965568966 -0.0555498907465517 -0.794841321948276 -0.858225636724138 -0.796600116896552 -0.657804708568966 -0.688826357324138 -0.657804708568966 -0.688826357324138 -0.745513930862069 -0.732524301344828 -0.694432147844828 -0.748667930344828 -0.829094644655172 -0.847261475689655 -0.71516329412069 -0.639697970689655 -0.746934488965517 -0.705690795034483 -0.632788997325862 -0.70755853 -0.753455510706897 -0.71999486712069 -0.813235450862069 -0.759046741258621 -0.708983892217241 -0.839978358103448 -0.743483808206897 -0.800655883258621 -0.717921697413793 -0.799065765137931 -0.762454870689655 -0.750268833086207 -0.685751322775862 -0.739776306793103 -0.727544263982759 -0.740588385086207 -0.775211934017241 -0.775798244534483 -0.849535680344828 -0.855522826724138
17 "sitting" 0.275476387719298 -0.0133821917036842 -0.109933450263158 -0.698671284631579 -0.641485321649123 -0.736642372385965 0.609421439368421 0.00460044117543859 0.0840374698421053 -0.976796159298246 -0.960743945964912 -0.945886905614035 0.0837330539649123 -0.000243210664736842 0.00956948797540351 -0.740994838578947 -0.715555680824561 -0.836434149473684 -0.0421896044877193 -0.0562548798947368 0.0968788685859649 -0.794266584403509 -0.779502639473684 -0.746695648350877 -0.0922874087578947 -0.0454639223157895 -0.0473352439263158 -0.806346092982456 -0.865627395789474 -0.802214653842105 -0.664851668 -0.694590946907018 -0.664851668 -0.694590946907018 -0.74990530622807 -0.736346673807018 -0.714834292736842 -0.759808223912281 -0.83500450245614 -0.858300650526316 -0.721345461817544 -0.662644037705263 -0.775219372280702 -0.691513041122807 -0.653852795122807 -0.738553668807018 -0.754110620982456 -0.732227763945088 -0.824734677894737 -0.75106560377193 -0.71705388404386 -0.847327339824561 -0.754518234614035 -0.810253936649123 -0.736259607403509 -0.808151851368421 -0.767059101929825 -0.774886068421053 -0.694883374140351 -0.742621058947368 -0.730635081249123 -0.745335078175439 -0.78616507152807 -0.785657362175439 -0.859100412982456 -0.867872867894737
17 "standing" 0.284882517789474 -0.0147133906955789 -0.108802572405263 -0.696496818263158 -0.647880409578947 -0.740962155035088 0.611165070649123 0.00836149935087719 0.0879071334624561 -0.972596317719298 -0.968990343859649 -0.957986551403509 0.0765027978631579 0.00930807412719298 0.00015537323263158 -0.743039223175439 -0.715108915590351 -0.840154303333333 -0.0387963260578947 -0.066720556754386 0.112082999385965 -0.800490150859649 -0.782078215438596 -0.750592300701754 -0.0831507349298246 -0.0503819344354386 -0.052366439954386 -0.804712474035088 -0.864465868596491 -0.797686862421053 -0.664347818403509 -0.688559961350877 -0.664347818403509 -0.688559961350877 -0.749792107526316 -0.740377829631579 -0.722630779684211 -0.7632032346 -0.83409116754386 -0.85394576877193 -0.714824338280702 -0.663581249394737 -0.777324229298246 -0.690498361552632 -0.66282347505614 -0.743351948192982 -0.754114578526316 -0.727911820333333 -0.82882296 -0.754743946894737 -0.720928447957895 -0.850382562982456 -0.762433669052632 -0.808467502631579 -0.737993834192982 -0.813744130789474 -0.770923490736842 -0.778692567719298 -0.691427190122807 -0.736579544649123 -0.732981540035088 -0.752194064894737 -0.790232760315789 -0.787501075508772 -0.856768789473684 -0.861829424035088
17 "laying" 0.27679765368421 -0.0297258731229825 -0.117144874035088 -0.6941099301 -0.605857564859649 -0.710503184368421 0.612270676350877 0.00215861028070175 0.0675746903052632 -0.968222806666667 -0.954062600175439 -0.940084060368421 0.108017193614035 0.0257777302700877 -0.0205652861662982 -0.739445586421053 -0.688871894901754 -0.828775403859649 -0.0534739728191228 -0.0586190938877193 0.0954447539724561 -0.76700994368421 -0.781962797368421 -0.747104328350877 -0.0992440053684211 -0.0199886880877193 -0.0591674129298246 -0.784074679649123 -0.862114739649123 -0.785660586842105 -0.645872717896491 -0.663517506754386 -0.645872717896491 -0.663517506754386 -0.740694669666667 -0.720305508429825 -0.702059577275439 -0.744480236929825 -0.827807539263158 -0.838893537894737 -0.705130616140351 -0.628294834092982 -0.749597859666667 -0.690454334438596 -0.621175020614035 -0.714317868103509 -0.752006372578947 -0.708945679536842 -0.817562174210526 -0.749622837438596 -0.688354438175439 -0.838577968947368 -0.730767566701754 -0.805671933982456 -0.730111317245614 -0.779858241578947 -0.772495594561403 -0.777963480877193 -0.673900743070175 -0.712850572807018 -0.716205754929825 -0.727288247391228 -0.778901065561403 -0.767625881459649 -0.844515216140351 -0.843593878070175
19 "walking" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
19 "walkingupstairs" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
19 "walkingdownstairs" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
19 "sitting" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
19 "standing" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
19 "laying" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
21 "walking" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
21 "walkingupstairs" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
21 "walkingdownstairs" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
21 "sitting" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
21 "standing" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
21 "laying" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
22 "walking" 0.283632506403509 -0.0164542890568421 -0.105167203017544 -0.684981179421053 -0.596949644977193 -0.716210116333333 0.640998461 -0.00935604349122807 0.0418563763192982 -0.967581046491228 -0.946659455614035 -0.938327206315789 0.0817638571631579 0.0199907443470175 -0.0177803713333158 -0.727033532796491 -0.678535095807018 -0.826864813333333 -0.0403569781807018 -0.0501712162684211 0.0856929044140351 -0.769876470245614 -0.782224278245614 -0.740490896964912 -0.0968829255263158 -0.0560462361912281 -0.040659028077193 -0.782069845263158 -0.859589839122807 -0.786373763368421 -0.638592338122807 -0.665029886017544 -0.638592338122807 -0.665029886017544 -0.730487878210526 -0.710350358929825 -0.693885597 -0.744019156 -0.824886857912281 -0.840070649298246 -0.707483690105263 -0.621071822191228 -0.757054849052632 -0.677347522210526 -0.612312279110526 -0.719533741280702 -0.744674232515789 -0.697238499773684 -0.815287651403509 -0.733026153750877 -0.680054875545614 -0.836942675438596 -0.731255895701754 -0.803629662631579 -0.722097292070175 -0.783464763350877 -0.773927589894737 -0.77266219222807 -0.673044206491228 -0.714967790350877 -0.707996509924561 -0.715685353926316 -0.773603692877193 -0.770897064561403 -0.844641490877193 -0.845558148245614
22 "walkingupstairs" 0.276705256438597 -0.0188126170561403 -0.101470769087719 -0.679428133421053 -0.620982306910526 -0.725434264263158 0.640986527210526 -0.00820225747368421 0.0429520354789474 -0.979058854912281 -0.96013094 -0.954783973157895 0.0218960448245614 0.0114923383631579 0.00125750967392982 -0.724368034421053 -0.692418525164737 -0.827869934122807 -0.0201356095805263 -0.0546390793192982 0.110964888192982 -0.789658090701754 -0.78346486122807 -0.742091900877193 -0.0964293376508772 -0.0653724068403509 -0.0541144555122807 -0.796123097947368 -0.860059618947368 -0.787143575666667 -0.642857970549123 -0.677026385326316 -0.642857970549123 -0.677026385326316 -0.732783462508772 -0.715328146929825 -0.713990252701754 -0.760679617719298 -0.828484645614035 -0.845370177894737 -0.701865746842105 -0.644126352912281 -0.761382416617544 -0.672548537247368 -0.635573768754386 -0.731040381964912 -0.741636991754386 -0.710532186333333 -0.816099906140351 -0.731277390421053 -0.693786558684211 -0.838661869070175 -0.751635592052632 -0.800978292982456 -0.731282244992982 -0.802859145263158 -0.777272765561403 -0.771829640526316 -0.677751259901754 -0.729267307219298 -0.709167554996491 -0.725487243877193 -0.787591516140351 -0.786435426315789 -0.846830684385965 -0.854609491578947
22 "walkingdownstairs" 0.262345770877193 -0.0171913167105263 -0.0887108492105263 -0.688178057965263 -0.613488485545614 -0.717282216666667 0.614892925684211 0.0013281652631579 0.0478919803333333 -0.963512686315789 -0.952756554912281 -0.936579016210526 0.0570823829596491 0.0121576058989474 -0.00857496004931579 -0.721081639526316 -0.693262291342105 -0.827090671473684 -0.059406758547193 -0.0481494530912281 0.084721414054386 -0.767113869210526 -0.774026963333333 -0.739858282105263 -0.0849691489298246 -0.0406372381052632 -0.0594560822807018 -0.78529865754386 -0.853206863508772 -0.790428888421053 -0.64263187754386 -0.668479456715789 -0.64263187754386 -0.668479456715789 -0.731891989280702 -0.710954844684211 -0.695835274350877 -0.727582137894737 -0.824241168210526 -0.836123339649123 -0.705543687292982 -0.63554637477193 -0.76272225322807 -0.68289974622807 -0.628258868789474 -0.718246511231579 -0.736842780480702 -0.710276730396491 -0.818958518596491 -0.730145207924561 -0.69605707254386 -0.834558634438596 -0.731780968649123 -0.793538315510526 -0.722597522701754 -0.779808780526316 -0.766367949122807 -0.770749494385965 -0.677966589964912 -0.717371481982456 -0.708215989649123 -0.716058445488421 -0.767507384263158 -0.750125382259649 -0.837618203157895 -0.846609707894737
22 "sitting" 0.258701948631579 -0.0173517108556842 -0.101934758807018 -0.71238918852807 -0.633881960578947 -0.733948809280702 0.62232631877193 -0.00321705412280702 0.069284211534386 -0.963064445614035 -0.951929519473684 -0.93023337222807 0.0985645146263158 0.0224004728403509 -0.0142452187370175 -0.740150869473684 -0.718222718578947 -0.837503740017544 -0.0131240136298246 -0.109455401710526 0.0563790096412281 -0.769744908017544 -0.786143695491228 -0.764049601929825 -0.101015662438596 -0.0432457088245614 -0.067695347568421 -0.794426910350877 -0.861725485614035 -0.806163848596491 -0.67019951545614 -0.68791325077193 -0.67019951545614 -0.68791325077193 -0.751032880403509 -0.733427265017544 -0.700549267578947 -0.742243651835088 -0.832823091859649 -0.847602454736842 -0.724489633624561 -0.651734143807018 -0.774357522508772 -0.708880353122807 -0.648940364215789 -0.73576958645614 -0.750982601245614 -0.733734494189474 -0.82963141045614 -0.752749025929825 -0.720371056473684 -0.845101329473684 -0.735663547017544 -0.806287673473684 -0.744727713598246 -0.782131533263158 -0.778773065614035 -0.793400835438597 -0.693960490110526 -0.733913347263158 -0.730931885824561 -0.737948563017544 -0.775366486736842 -0.767731905561403 -0.84821678 -0.857552902105263
22 "standing" 0.279447279649123 -0.0156373695078947 -0.10715584622807 -0.690049154877193 -0.628326336721053 -0.734107685087719 0.65558719368421 -0.0211868790175439 0.0485686723070175 -0.972003357894737 -0.959729680701754 -0.95177421754386 0.121425149189474 0.015170818877193 0.0127584249533333 -0.733467341017544 -0.706019363087719 -0.835755758421053 -0.0201921080878947 -0.0929732306510526 0.0696032538877193 -0.757475414882456 -0.771573534070175 -0.737269065807018 -0.0979570399189474 -0.0501660824687719 -0.053490382245614 -0.792112219649123 -0.859140590526316 -0.794740345614035 -0.654614577733333 -0.683079190807018 -0.654614577733333 -0.683079190807018 -0.74037709631579 -0.733760015736842 -0.678656878994737 -0.71934089054386 -0.828082330701754 -0.849920758596491 -0.702089240982456 -0.644992215738596 -0.770776976403509 -0.686528293122807 -0.64406066645614 -0.737076579491228 -0.748124412473684 -0.724728068092982 -0.824042800701754 -0.742904791140351 -0.705397043403509 -0.846429367894737 -0.732200690982456 -0.796540945087719 -0.718303539854386 -0.767946918438597 -0.761135917368421 -0.769144105614035 -0.691458291210526 -0.728883914315789 -0.725884574964912 -0.74613440707193 -0.770269075789474 -0.737399415175439 -0.848164452280702 -0.86332951754386
22 "laying" 0.285182162807018 -0.0147211777 -0.104551860491228 -0.679187650350877 -0.59744120974386 -0.714161183140351 0.666367964736842 -0.00476509114035088 0.0859494963157895 -0.969287141754386 -0.955375099122807 -0.945116681578947 0.0624956953473684 -0.0217930331052632 0.00514073079368421 -0.718125371912281 -0.674195848719298 -0.83006709877193 -0.0499604191403509 -0.072753278569 0.106026895808772 -0.757994854912281 -0.757016313964912 -0.711449526057895 -0.105646954833333 -0.0435631627017544 -0.0425690247052632 -0.779864816578947 -0.849050132807018 -0.780195401578947 -0.634947800754386 -0.675007227912281 -0.634947800754386 -0.675007227912281 -0.724668147350877 -0.712144566491228 -0.667297279526316 -0.717509761807018 -0.819340350877193 -0.832699247017544 -0.696738588315789 -0.622677315070175 -0.757491805052632 -0.673642027649123 -0.61065346454386 -0.715216038122807 -0.736603871538597 -0.695397475 -0.817065299824561 -0.724465008859649 -0.674305502789474 -0.84194900754386 -0.715285702912281 -0.78165596877193 -0.699239711789474 -0.773470611057895 -0.747237233736842 -0.743641415842105 -0.678766529947368 -0.724402677017544 -0.70897137995614 -0.718856951964912 -0.756911150526316 -0.741176815 -0.836676979473684 -0.839813747192982
23 "walking" 0.272126886491228 -0.0187171430157895 -0.104566799385965 -0.670593969578947 -0.592408285950877 -0.710813579666667 0.66546445877193 -0.00414107977192983 0.0856915303333333 -0.97721506877193 -0.959338146140351 -0.949303037719298 0.0563869825929825 -0.00334967461824561 0.0229649795419298 -0.712605927580702 -0.657712331994737 -0.82909851245614 -0.0292154641754386 -0.0897125537087719 0.0919661093263158 -0.774763356842105 -0.769694211631579 -0.717686436035088 -0.111927879245614 -0.0344869774859649 -0.0617448092982456 -0.775067052070175 -0.850228584912281 -0.770105716438596 -0.627983826421053 -0.666684520701754 -0.627983826421053 -0.666684520701754 -0.717087708263158 -0.69998417567193 -0.692601312894737 -0.744370091994737 -0.815891045263158 -0.830477531403509 -0.685011039842105 -0.609707897403509 -0.753299777701754 -0.66572191154386 -0.611054782982456 -0.712530092421053 -0.725169400210526 -0.679451257438596 -0.814033056842105 -0.725868955578947 -0.658465241157895 -0.843042325964912 -0.735335321754386 -0.787200818070175 -0.698973320664912 -0.788759354035088 -0.764775339070175 -0.75186979177193 -0.666683418421053 -0.719686831189474 -0.697662028250877 -0.705387144210526 -0.773755207368421 -0.770399430736842 -0.835326055087719 -0.836415235438597
23 "walkingupstairs" 0.267426299578947 -0.0207988976333333 -0.110749167403509 -0.672901849649123 -0.603270668298246 -0.720283710350877 0.664317125964912 -0.00564197103508772 0.0865235887368421 -0.980146101754386 -0.970789715614035 -0.961165618596491 0.063838926754386 0.00767837764 -0.00636122579736842 -0.704526079245614 -0.657626749140351 -0.821439107421053 -0.0191153063438596 -0.0966723077859649 0.0773706860842105 -0.757045138105263 -0.766423017631579 -0.723768623508772 -0.0779260120877193 -0.0318141368947368 -0.0726308019649123 -0.775141613157895 -0.845727542105263 -0.768340258445614 -0.637171448949123 -0.667123054245614 -0.637171448949123 -0.667123054245614 -0.710987072491228 -0.693474127894737 -0.690984189401754 -0.733806741350877 -0.811603541508772 -0.832436547017544 -0.692381545964912 -0.622685677736842 -0.754963311385965 -0.666476896017544 -0.619068654421053 -0.725081857491228 -0.718705238405263 -0.684598052077193 -0.811072351 -0.716616210894737 -0.651992635666667 -0.830300195649123 -0.711440926964912 -0.787869936473684 -0.705929770333333 -0.772993571175439 -0.758642812719298 -0.757189740736842 -0.669953927982456 -0.71779682445614 -0.692321061298246 -0.697907256157895 -0.766764910175439 -0.760146226438597 -0.836221452105263 -0.840384032807018
23 "walkingdownstairs" 0.270941246105263 -0.0173532240368421 -0.113050950701754 -0.683012536035088 -0.578827255649123 -0.694714436491228 0.671315264736842 0.0106667289754386 0.0748717750614035 -0.970651321578947 -0.934628892105263 -0.937542335263158 0.111254797350877 0.0198907415087719 -0.0355733028490526 -0.719288379175439 -0.689734054140351 -0.824199371842105 -0.0643256911685263 -0.0583033644403509 0.0849214573070175 -0.776098185333333 -0.771237684140351 -0.718459197017544 -0.0712991044508772 -0.0333399986135789 -0.0405381307964912 -0.792569895385965 -0.85515413 -0.786515904175439 -0.633044258105263 -0.654392535070175 -0.633044258105263 -0.654392535070175 -0.728272144038597 -0.711948916526316 -0.684211623298246 -0.744855492075439 -0.825605014035088 -0.845804415964912 -0.701806409333333 -0.61097686085614 -0.743241218385965 -0.6769909966 -0.5900316563 -0.694688884438596 -0.73338339654386 -0.704923832114035 -0.814073558614035 -0.730195175221053 -0.695173526314035 -0.832923073087719 -0.739436520350877 -0.793295032807018 -0.70970812377193 -0.789238192982456 -0.762589004473684 -0.748857586315789 -0.662941495847368 -0.704371060754386 -0.708615625912281 -0.719088902 -0.77921730322807 -0.767529410684211 -0.848202227368421 -0.854815398947368
23 "sitting" 0.278656855964912 -0.0168175716391228 -0.110235960666667 -0.693555920736842 -0.616315481970175 -0.701230360684211 0.67520303245614 0.0133145806298246 0.0699493990503509 -0.971657153157895 -0.96387736754386 -0.93239838122807 0.104475253315789 0.0145334912896491 -0.00436312633526316 -0.725425074022807 -0.692586602807018 -0.82173398 -0.0526744122807018 -0.0524167876140351 0.10878716504386 -0.777459607491228 -0.765534176438596 -0.722184390350877 -0.0928386077017544 -0.0430633674385965 -0.0311685587368421 -0.787932270070175 -0.846567272982456 -0.783776752389474 -0.648436288508772 -0.674345554421053 -0.648436288508772 -0.674345554421053 -0.730614986929825 -0.716302860140351 -0.692029920047368 -0.728570906912281 -0.82177733 -0.833669509052632 -0.712092889263158 -0.637458559824561 -0.744646546859649 -0.687652555596491 -0.630417769919298 -0.702753866333333 -0.741519743649123 -0.711971345210526 -0.810795125789474 -0.733774014947368 -0.692800961473684 -0.831400692280702 -0.735280313754386 -0.777034147017544 -0.711477654 -0.791808984210526 -0.762651326996491 -0.752605421035088 -0.676675826710526 -0.724939777491228 -0.714361646824561 -0.720835931392982 -0.763067753508772 -0.753540427298246 -0.836783664061403 -0.84251418768421
23 "standing" 0.278743494736842 -0.0187758760403509 -0.106379082764912 -0.70309175977193 -0.635545747666667 -0.717968409257895 0.674232124385965 0.010953276345614 0.0701315369140351 -0.978346479473684 -0.969779131052632 -0.954445144912281 0.0627071462508772 -0.00183807211947368 -0.0174211930298246 -0.735769398070175 -0.698634588 -0.832551695438597 -0.0328600665754386 -0.0676513659122807 0.102996294887719 -0.780414855175439 -0.773432908245614 -0.741896979350877 -0.0918090731947368 -0.0474539795087719 -0.0675656878947368 -0.791586040298246 -0.857402366842105 -0.799189378736842 -0.663468346298246 -0.697887114842105 -0.663468346298246 -0.697887114842105 -0.738457637424561 -0.730727362421053 -0.711152257649123 -0.747692749338597 -0.829659328157895 -0.846344603 -0.724217975508772 -0.652351034333333 -0.764666233736842 -0.696062726712281 -0.650558482385965 -0.717064646 -0.751390359192982 -0.715794125105263 -0.824023866666667 -0.743352454842105 -0.700733300505263 -0.839996130175439 -0.739646253578947 -0.790216474912281 -0.731232002175439 -0.794692714245614 -0.768285877578947 -0.771137319824561 -0.697034239070175 -0.745895575947368 -0.725416635035088 -0.739404572175439 -0.78022135754386 -0.771600224859649 -0.848339334052632 -0.855077210964912
23 "laying" 0.28205993245614 -0.0145677588594561 -0.104000574263158 -0.738442818789474 -0.678623502982456 -0.746906585210526 0.678088804210526 0.0165967288385965 0.0751831263666667 -0.982151032105263 -0.972896983508772 -0.965477184035088 0.0561513391403509 0.0179704351499123 -0.00101687713701754 -0.76599867422807 -0.725216873596491 -0.847759953157895 -0.0143728828684211 -0.0701612401736842 0.095251607762807 -0.807703075245614 -0.801022948614035 -0.772218179473684 -0.10628949725614 -0.0500154561052632 -0.0592911460877193 -0.813697162631579 -0.872570578947368 -0.814861701684211 -0.703006527920877 -0.734387972280702 -0.703006527920877 -0.734387972280702 -0.766508165385965 -0.755628865438597 -0.750123941894737 -0.774548076296491 -0.847398326842105 -0.862308407157895 -0.74866486345614 -0.692673411807018 -0.782789191403509 -0.735327389298246 -0.691940519315789 -0.749326487824561 -0.777731401175439 -0.745098974912281 -0.834642891052632 -0.774825951807018 -0.72255402037193 -0.859781870175439 -0.770805577719298 -0.816545512105263 -0.763803129807018 -0.82077218877193 -0.796140239192982 -0.797297681438596 -0.730259158245614 -0.778557156473684 -0.753025532795439 -0.760478283175439 -0.797872778814035 -0.800042700175439 -0.864520860350877 -0.869439324263158
